catch_raw_id,trap_visit_id,release_id,trap_visit_time_end,stream,site,trap_name,species_common_name,capture_run,capture_run_method,adipose_clipped,dead,life_stage,fork_length,weight,num_fish_caught,plus_count,plus_count_methodology,is_random,mark_type,mark_color,mark_position
71,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,102,NA,1,NA,NA,NA,NA,NA,NA
72,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,27,NA,1,NA,NA,NA,NA,NA,NA
74,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,30,NA,1,NA,NA,NA,NA,NA,NA
75,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,27,NA,1,NA,NA,NA,NA,NA,NA
76,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,30,NA,1,NA,NA,NA,NA,NA,NA
77,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,29,NA,1,NA,NA,NA,NA,NA,NA
78,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,39,NA,1,NA,NA,NA,NA,NA,NA
80,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,39,NA,1,NA,NA,NA,NA,NA,NA
81,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,24,NA,1,NA,NA,NA,NA,NA,NA
82,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,62,NA,1,NA,NA,NA,NA,NA,NA
84,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA
85,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,60,NA,1,NA,NA,NA,NA,NA,NA
86,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,69,NA,1,NA,NA,NA,NA,NA,NA
87,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,65,NA,1,NA,NA,NA,NA,NA,NA
88,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,69,NA,1,NA,NA,NA,NA,NA,NA
90,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Sacramento pikeminnow,NA,NA,NA,NA,NA,70,NA,1,NA,NA,NA,NA,NA,NA
91,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Sacramento pikeminnow,NA,NA,NA,NA,NA,29,NA,1,NA,NA,NA,NA,NA,NA
92,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Sacramento pikeminnow,NA,NA,NA,NA,NA,30,NA,1,NA,NA,NA,NA,NA,NA
93,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,River lamprey,NA,NA,NA,NA,NA,101,NA,1,NA,NA,NA,NA,NA,NA
95,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Sacramento pikeminnow,NA,NA,NA,NA,NA,34,NA,1,NA,NA,NA,NA,NA,NA
96,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Delta smelt,NA,NA,NA,NA,NA,67,NA,1,NA,NA,NA,NA,NA,NA
97,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,River lamprey,NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
98,11,NA,2023-11-08T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,River lamprey,NA,NA,NA,NA,NA,96,NA,1,NA,NA,NA,NA,NA,NA
100,12,NA,2023-12-19T02:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,65,NA,1,NA,NA,NA,NA,NA,NA
101,12,NA,2023-12-19T02:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,100,NA,1,NA,NA,NA,NA,NA,NA
102,12,NA,2023-12-19T02:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,110,NA,1,NA,NA,NA,NA,NA,NA
103,13,NA,2023-11-04T12:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
105,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,133,265,1,NA,NA,NA,NA,NA,NA
106,13,NA,2023-11-04T12:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,110,NA,1,NA,NA,NA,NA,NA,NA
107,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,82,NA,1,NA,NA,NA,NA,NA,NA
108,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,104,NA,1,NA,NA,NA,NA,NA,NA
110,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,90,NA,1,NA,NA,NA,NA,NA,NA
111,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,87,NA,1,NA,NA,NA,NA,NA,NA
112,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,115,NA,1,NA,NA,NA,NA,NA,NA
122,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,100,NA,1,NA,NA,NA,NA,NA,NA
132,15,NA,2023-11-15T01:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,73,NA,1,NA,NA,NA,NA,NA,NA
142,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,93,8.8,1,NA,NA,NA,NA,NA,NA
151,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,54,NA,1,NA,NA,NA,NA,NA,NA
159,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,49,NA,1,NA,NA,NA,NA,NA,NA
169,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,98,NA,1,NA,NA,NA,NA,NA,NA
179,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,90,NA,1,NA,NA,NA,NA,NA,NA
189,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,133,NA,1,NA,NA,NA,NA,NA,NA
199,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,120,NA,1,NA,NA,NA,NA,NA,NA
209,19,NA,2023-10-20T09:51:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,82,NA,1,NA,NA,NA,NA,NA,NA
219,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,100,NA,1,NA,NA,NA,NA,NA,NA
229,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,parr,85,NA,1,NA,NA,NA,NA,NA,NA
237,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,131,NA,1,NA,NA,NA,NA,NA,NA
247,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,101,NA,1,NA,NA,NA,NA,NA,NA
257,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,47,NA,1,NA,NA,NA,NA,NA,NA
267,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,33,NA,1,NA,NA,NA,NA,NA,NA
277,22,NA,2023-12-29T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,110,NA,1,NA,NA,NA,NA,NA,NA
287,24,NA,2024-01-03T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
297,24,NA,2024-01-03T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,109,NA,1,NA,NA,NA,NA,NA,NA
306,26,NA,2024-01-04T11:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
315,26,NA,2024-01-04T11:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
325,27,NA,2023-12-04T09:11:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown minnow,NA,NA,NA,NA,NA,32,NA,1,NA,NA,NA,NA,NA,NA
335,28,NA,2023-12-05T12:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,124,NA,1,NA,NA,NA,NA,NA,NA
345,30,NA,2023-11-06T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,71,NA,1,NA,NA,NA,NA,NA,NA
355,33,NA,2023-12-07T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,80,NA,1,NA,NA,NA,NA,NA,NA
365,35,NA,2023-11-08T10:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,67,NA,1,NA,NA,NA,NA,NA,NA
375,36,NA,2024-01-14T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,101,11.6,1,NA,NA,NA,NA,NA,NA
385,37,NA,2023-11-11T11:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,American shad,NA,NA,NA,NA,NA,111,NA,1,NA,NA,NA,NA,NA,NA
394,37,NA,2023-11-11T11:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,78,NA,1,NA,NA,NA,NA,NA,NA
403,38,NA,2024-01-17T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,122,NA,1,NA,NA,NA,NA,NA,NA
413,38,NA,2024-01-17T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,126,NA,1,NA,NA,NA,NA,NA,NA
423,38,NA,2024-01-17T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,80,NA,1,NA,NA,NA,NA,NA,NA
433,38,NA,2024-01-17T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,176,NA,1,NA,NA,NA,NA,NA,NA
443,38,NA,2024-01-17T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,37,NA,1,NA,NA,NA,NA,NA,NA
453,40,NA,2024-01-18T11:42:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,93,NA,1,NA,NA,NA,NA,NA,NA
461,40,NA,2024-01-18T11:42:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,112,NA,1,NA,NA,NA,NA,NA,NA
471,40,NA,2024-01-18T11:42:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,86,NA,1,NA,NA,NA,NA,NA,NA
519,42,NA,2023-12-13T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
541,43,NA,2023-12-19T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,116,NA,1,NA,NA,NA,NA,NA,NA
551,44,NA,2023-12-21T10:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,American shad,NA,NA,NA,NA,NA,115,NA,1,NA,NA,NA,NA,NA,NA
561,44,NA,2023-12-21T10:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,American shad,NA,NA,NA,NA,NA,111,NA,1,NA,NA,NA,NA,NA,NA
571,44,NA,2023-12-21T10:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,123,NA,1,NA,NA,NA,NA,NA,NA
580,44,NA,2023-12-21T10:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,46,NA,1,NA,NA,NA,NA,NA,NA
587,44,NA,2023-12-21T10:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown minnow,NA,NA,NA,NA,NA,25,NA,1,NA,NA,NA,NA,NA,NA
597,44,NA,2023-12-21T10:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown minnow,NA,NA,NA,NA,NA,32,NA,1,NA,NA,NA,NA,NA,NA
607,45,NA,2024-01-19T11:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,115,NA,1,NA,NA,NA,NA,NA,NA
617,47,NA,2023-12-22T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,31,NA,1,NA,NA,NA,NA,NA,NA
625,47,NA,2023-12-22T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
635,48,NA,2024-01-25T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,97,9.6,1,NA,NA,NA,NA,NA,NA
645,48,NA,2024-01-25T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,NA,NA,10,TRUE,NA,NA,NA,NA,NA
655,48,NA,2024-01-25T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,108,NA,1,NA,NA,NA,NA,NA,NA
665,48,NA,2024-01-25T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,60,NA,1,NA,NA,NA,NA,NA,NA
674,49,NA,2023-12-29T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,65,NA,1,NA,NA,NA,NA,NA,NA
683,50,NA,2024-01-26T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,57,NA,1,NA,NA,NA,NA,NA,NA
693,50,NA,2024-01-26T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA
703,52,NA,2024-01-27T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,60,NA,1,NA,NA,NA,NA,NA,NA
713,53,NA,2024-01-04T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,36,NA,1,NA,NA,NA,NA,NA,NA
723,53,NA,2024-01-04T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,80,NA,1,NA,NA,NA,NA,NA,NA
733,53,NA,2024-01-04T09:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,38,NA,1,NA,NA,NA,NA,NA,NA
742,54,NA,2024-01-28T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,91,NA,1,NA,NA,NA,NA,NA,NA
752,54,NA,2024-01-28T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,123,NA,1,NA,NA,NA,NA,NA,NA
762,59,NA,2024-01-29T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,41,NA,1,NA,NA,NA,NA,NA,NA
771,57,NA,2024-01-30T12:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,45,NA,1,NA,NA,NA,NA,NA,NA
781,60,NA,2024-01-31T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,81,NA,1,NA,NA,NA,NA,NA,NA
791,61,NA,2024-01-11T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,45,NA,1,NA,NA,NA,NA,NA,NA
801,62,NA,2024-02-09T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA
811,63,NA,2024-01-22T10:25:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,98,NA,1,NA,NA,NA,NA,NA,NA
821,64,NA,2024-02-10T11:17:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,110,NA,1,NA,NA,NA,NA,NA,NA
830,66,NA,2024-02-11T11:34:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,60,NA,1,NA,NA,NA,NA,NA,NA
840,66,NA,2024-02-11T11:34:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,80,NA,1,NA,NA,NA,NA,NA,NA
850,67,NA,2024-01-14T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,TRUE,silvery parr,107,NA,1,NA,NA,NA,NA,NA,NA
859,67,NA,2024-01-14T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,195,NA,1,NA,NA,NA,NA,NA,NA
869,68,NA,2024-02-12T12:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,110,NA,1,NA,NA,NA,NA,NA,NA
879,68,NA,2024-02-12T12:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,96,NA,1,NA,NA,NA,NA,NA,NA
889,69,NA,2024-01-17T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,smolt,98,NA,1,NA,NA,NA,NA,NA,NA
899,70,NA,2024-02-13T11:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,33,NA,1,NA,NA,NA,NA,NA,NA
909,70,NA,2024-02-13T11:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,52,NA,1,NA,NA,NA,NA,NA,NA
919,74,NA,2024-02-14T11:18:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,61,NA,1,NA,NA,NA,NA,NA,NA
928,74,NA,2024-02-14T11:18:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,71,NA,1,NA,NA,NA,NA,NA,NA
937,72,NA,2024-01-09T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,70,NA,1,NA,NA,NA,NA,NA,NA
947,76,NA,2024-01-24T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
113,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,108,NA,1,NA,NA,NA,NA,NA,NA
123,14,NA,2023-12-21T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,120,NA,1,NA,NA,NA,NA,NA,NA
133,15,NA,2023-11-15T01:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,74,NA,1,NA,NA,NA,NA,NA,NA
143,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,87,7.95,1,NA,NA,NA,NA,NA,NA
153,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,38,NA,1,NA,NA,NA,NA,NA,NA
161,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,40,NA,1,NA,NA,NA,NA,NA,NA
171,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,98,NA,1,NA,NA,NA,NA,NA,NA
181,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,94,NA,1,NA,NA,NA,NA,NA,NA
191,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,137,NA,1,NA,NA,NA,NA,NA,NA
201,18,NA,2023-12-20T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,140,NA,1,NA,NA,NA,NA,NA,NA
211,19,NA,2023-10-20T09:51:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,128,NA,1,NA,NA,NA,NA,NA,NA
220,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,95,NA,1,NA,NA,NA,NA,NA,NA
230,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,110,NA,1,NA,NA,NA,NA,NA,NA
238,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,River lamprey,NA,NA,NA,NA,NA,109,NA,1,NA,NA,NA,NA,NA,NA
248,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,81,NA,1,NA,NA,NA,NA,NA,NA
258,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,45,NA,1,NA,NA,NA,NA,NA,NA
268,20,NA,2023-12-22T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,44,NA,1,NA,NA,NA,NA,NA,NA
278,22,NA,2023-12-29T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
288,24,NA,2024-01-03T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,51,NA,1,NA,NA,NA,NA,NA,NA
298,24,NA,2024-01-03T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
308,26,NA,2024-01-04T11:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,American shad,NA,NA,NA,NA,NA,102,NA,1,NA,NA,NA,NA,NA,NA
316,26,NA,2024-01-04T11:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,104,NA,1,NA,NA,NA,NA,NA,NA
326,27,NA,2023-12-04T09:11:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown minnow,NA,NA,NA,NA,NA,29,NA,1,NA,NA,NA,NA,NA,NA
336,28,NA,2023-12-05T12:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
346,30,NA,2023-11-06T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
356,33,NA,2023-12-07T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,92,NA,1,NA,NA,NA,NA,NA,NA
366,35,NA,2023-11-08T10:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,66,NA,1,NA,NA,NA,NA,NA,NA
376,36,NA,2024-01-14T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,95,10.9,1,NA,NA,NA,NA,NA,NA
